TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
he	O	_	O	_	_	O	_	_	_
meditates	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
fame	O	_	O	_	_	O	_	_	_
will	O	_	O	_	_	O	_	_	_
be	O	_	O	_	_	O	_	_	_
vindicated	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
Teucer	B-pers	_	B-pers.myth	_	_	O	Q878184	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
faithful	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
will	O	_	O	_	_	O	_	_	_
stand	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
protect	O	_	O	_	_	O	_	_	_
Eurysaces	B-pers	_	B-pers.myth	_	_	O	Q1378566	_	LED0.00
and	O	_	O	_	_	O	_	_	_
train	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
father	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
s	O	_	O	_	_	O	_	_	_
stern	O	_	O	_	_	O	_	_	_
ways	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
It	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	_
reason	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
well	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
view	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
own	O	_	O	_	_	O	_	_	_
burial	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
first	O	_	O	_	_	O	_	_	_
action	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
coming	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
himself	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
call	O	_	O	_	_	O	_	_	_
loudly	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
Teucer	B-pers	_	B-pers.myth	_	_	O	Q878184	_	NoSpaceAfter|LED0.00
.	O	_	O	_	_	O	_	_	EndOfSentence
d	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Lastly	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
evidence	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
tenderness	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
great	O	_	O	_	_	O	_	_	_
heart	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
whose	O	_	O	_	_	O	_	_	_
inmost	O	_	O	_	_	O	_	_	_
fibre	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
here	O	_	O	_	_	O	_	_	_
disclosed	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
us	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
we	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
strong	O	_	O	_	_	O	_	_	_
attachment	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
mariners	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
lowly	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	_
affectionate	O	_	O	_	_	O	_	_	_
devotion	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Tecmessa	B-pers	_	B-pers.myth	_	_	O	Q10796858	_	NoSpaceAfter|LED0.00
.	O	_	O	_	_	O	_	_	EndOfSentence
We	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
also	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
touching	O	_	O	_	_	O	_	_	_
words	O	_	O	_	_	O	_	_	_
at	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
thought	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
mother	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	NoSpaceAfter
s	O	_	O	_	_	O	_	_	_
grief	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
warmth	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
farewell	O	_	O	_	_	O	_	_	_
not	O	_	O	_	_	O	_	_	_
only	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
Salamis	B-loc	_	B-loc	_	_	O	Q202422	_	LED0.00
and	O	_	O	_	_	O	_	_	_
Athens	B-loc	_	B-loc	_	_	O	Q1524	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
familiar	O	_	O	_	_	O	_	_	_
features	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
hostile	O	_	O	_	_	O	_	_	_
land	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
has	O	_	O	_	_	O	_	_	_
nourished	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
ten	O	_	O	_	_	O	_	_	_
years	O	_	O	_	_	O	_	_	_
past	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
3	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
But	O	_	O	_	_	O	_	_	_
while	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
poet	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
spectator	O	_	O	_	_	O	_	_	_
see	O	_	O	_	_	O	_	_	_
more	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Ajax	B-work	_	B-work.primlit	_	_	O	Q412341	_	LED0.00
than	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
admitted	O	_	O	_	_	O	_	_	_
even	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
Odysseus	B-pers	_	B-pers.myth	_	_	O	Q47231	_	LED0.00
or	O	_	O	_	_	O	_	_	_
Athena	B-pers	_	B-pers.myth	_	_	O	Q37122	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
other	O	_	O	_	_	O	_	_	_
persons	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
drama	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
perhaps	O	_	O	_	_	O	_	_	_
excepting	O	_	O	_	_	O	_	_	_
Teucer	B-pers	_	B-pers.myth	_	_	O	Q878184	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
partial	O	_	O	_	_	O	_	_	_
view	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Even	O	_	O	_	_	O	_	_	_
Tecmessa	B-pers	_	B-pers.myth	_	_	O	Q10796858	_	LED0.00
has	O	_	O	_	_	O	_	_	_
not	O	_	O	_	_	O	_	_	_
fathomed	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
sense	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
honour	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
fails	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
see	O	_	O	_	_	O	_	_	_
clearly	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
consequence	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	_
must	O	_	O	_	_	O	_	_	_
inevitably	O	_	O	_	_	O	_	_	_
lead	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
To	O	_	O	_	_	O	_	_	_
her	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
chorus	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
tower	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
strength	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	_
they	O	_	O	_	_	O	_	_	_
know	O	_	O	_	_	O	_	_	_
little	O	_	O	_	_	O	_	_	_
how	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
deal	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
regard	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
untameable	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
unmanageable	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
To	O	_	O	_	_	O	_	_	_
Menelaus	B-pers	_	B-pers.myth	_	_	O	Q171839	_	LED0.00
he	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
soldier	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
no	O	_	O	_	_	O	_	_	_
special	O	_	O	_	_	O	_	_	_
claim	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
command	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
more	O	_	O	_	_	O	_	_	_
remarkable	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
bigness	O	_	O	_	_	O	_	_	_
than	O	_	O	_	_	O	_	_	_
any	O	_	O	_	_	O	_	_	_
other	O	_	O	_	_	O	_	_	_
quality	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
To	O	_	O	_	_	O	_	_	_
Agamemnon	B-pers	_	B-pers.myth	_	_	O	Q128176	_	LED0.00
he	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
simply	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
rebel	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Thus	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
old	O	_	O	_	_	O	_	_	_
Homeric	O	_	O	_	_	O	_	_	_
picture	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
burly	O	_	O	_	_	O	_	_	_
warrior	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
employed	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
dramatic	O	_	O	_	_	O	_	_	_
poet	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
indicate	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
impression	O	_	O	_	_	O	_	_	_
made	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
superficial	O	_	O	_	_	O	_	_	_
observers	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
hero	O	_	O	_	_	O	_	_	_
whom	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
showing	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
us	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
ennobled	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
suffering	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
4	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
While	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
fame	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	LED0.00
appears	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
stood	O	_	O	_	_	O	_	_	_
higher	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
legend	O	_	O	_	_	O	_	_	_
followed	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
Sophocles	B-pers	_	B-pers.author	_	_	O	Q11950683	_	LED0.00
than	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Iliad	B-work	_	B-work.primlit	_	_	O	Q8275	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
there	O	_	O	_	_	O	_	_	_
are	O	_	O	_	_	O	_	_	_
traces	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
both	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	_
play	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Philoctetes	B-work	_	B-work.primlit	_	_	O	Q1415903	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Odysseus	B-pers	_	B-pers.myth	_	_	O	Q47231	_	LED0.00
having	O	_	O	_	_	O	_	_	_
been	O	_	O	_	_	O	_	_	_
some	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
where	O	_	O	_	_	O	_	_	_
represented	O	_	O	_	_	O	_	_	_
unfavourably	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Here	O	_	O	_	_	O	_	_	_
also	O	_	O	_	_	O	_	_	_
Sophocles	B-pers	_	B-pers.author	_	_	O	Q11950683	_	LED0.00
avails	O	_	O	_	_	O	_	_	_
himself	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
both	O	_	O	_	_	O	_	_	_
traditional	O	_	O	_	_	O	_	_	_
aspects	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
higher	O	_	O	_	_	O	_	_	_
one	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	_
case	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
known	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
us	O	_	O	_	_	O	_	_	_
from	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Odyssey	B-work	_	B-work.primlit	_	_	O	Q35160	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
being	O	_	O	_	_	O	_	_	_
again	O	_	O	_	_	O	_	_	_
regarded	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
true	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
}	O	_	O	_	_	O	_	_	EndOfSentence
a	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
We	O	_	O	_	_	O	_	_	_
see	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
at	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
opening	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
friend	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Athena	B-pers	_	B-pers.myth	_	_	O	Q37122	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
who	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
if	O	_	O	_	_	O	_	_	_
zealous	O	_	O	_	_	O	_	_	_
against	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
foeman	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
chiefly	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
interest	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
army	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
If	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
chargeable	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
‘horror	O	_	O	_	_	O	_	_	_
naturalis	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
’	O	_	O	_	_	O	_	_	_
when	O	_	O	_	_	O	_	_	_
brought	O	_	O	_	_	O	_	_	_
face	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
face	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
madman	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
this	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
only	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
human	O	_	O	_	_	O	_	_	_
weakness	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
distinguishes	O	_	O	_	_	O	_	_	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/en/retokenized/cu31924087948174_0039.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = cu31924087948174_0039
# hipe2022:date = 1881-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophocles
# ajmc:publication_place = Oxford
# ajmc:publication_date = 1881
# ajmc:page = 39
# ajmc:author = Campbell, Lewis
the	O	_	O	_	_	O	_	_	_
mortal	O	_	O	_	_	O	_	_	_
from	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
goddess	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
And	O	_	O	_	_	O	_	_	_
when	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
sees	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
depth	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
enemy	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
fallen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
compassion	O	_	O	_	_	O	_	_	_
shows	O	_	O	_	_	O	_	_	_
him	O	_	O	_	_	O	_	_	_
human	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
nobler	O	_	O	_	_	O	_	_	_
way	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
a	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
close	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
drama	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
Odysseus	B-pers	_	B-pers.myth	_	_	O	Q47231	_	LED0.00
whose	O	_	O	_	_	O	_	_	_
moderating	O	_	O	_	_	O	_	_	_
wisdom	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
contrasting	O	_	O	_	_	O	_	_	_
equally	O	_	O	_	_	O	_	_	_
with	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
fierceness	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	LED0.00
and	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
tyranny	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Agamemnon	B-pers	_	B-pers.myth	_	_	O	Q128176	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
puts	O	_	O	_	_	O	_	_	_
an	O	_	O	_	_	O	_	_	_
end	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
strife	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
secures	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
rite	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
burial	O	_	O	_	_	O	_	_	_
for	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
enemy	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Such	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
real	O	_	O	_	_	O	_	_	_
Odysseus	B-pers	_	B-pers.myth	_	_	O	Q47231	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
Laertes	B-pers	_	B-pers.myth	_	_	O	Q748296	_	NoSpaceAfter|LED0.00
’	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
figure	O	_	O	_	_	O	_	_	_
worthy	O	_	O	_	_	O	_	_	_
to	O	_	O	_	_	O	_	_	_
have	O	_	O	_	_	O	_	_	_
said	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
noble	O	_	O	_	_	O	_	_	_
words	O	_	O	_	_	O	_	_	_
that	O	_	O	_	_	O	_	_	_
are	O	_	O	_	_	O	_	_	_
quoted	O	_	O	_	_	O	_	_	_
above	O	_	O	_	_	O	_	_	_
from	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Nekyia	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
4	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Meanwhile	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
how	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
regarded	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Salaminians	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
Ajax	B-pers	_	B-pers.myth	_	_	O	Q172725	_	NoSpaceAfter|LED0.00
,	O	_	O	_	_	O	_	_	_
by	O	_	O	_	_	O	_	_	_
Tecmessa	B-pers	_	B-pers.myth	_	_	O	Q10796858	_	LED0.00
and	O	_	O	_	_	O	_	_	_
Teucer	B-pers	_	B-pers.myth	_	_	O	Q878184	_	NoSpaceAfter|LED0.00
?	O	_	O	_	_	O	_	_	EndOfSentence
As	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
shameless	O	_	O	_	_	O	_	_	_
spy	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
who	O	_	O	_	_	O	_	_	_
poisons	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
minds	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
Achaeans	O	_	O	_	_	O	_	_	_
against	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
whom	O	_	O	_	_	O	_	_	_
he	O	_	O	_	_	O	_	_	_
has	O	_	O	_	_	O	_	_	_
robbed	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
his	O	_	O	_	_	O	_	_	_
just	O	_	O	_	_	O	_	_	_
honours	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
accomplice	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
cruelty	O	_	O	_	_	O	_	_	_
